@relation stream_gen

@attribute global_id NUMERIC
@attribute timestamp NUMERIC
@attribute f1 NUMERIC
@attribute f2 NUMERIC
@attribute f3 NUMERIC
@attribute f4 NUMERIC
@attribute f5 NUMERIC
@attribute f6 NUMERIC
@attribute f7 NUMERIC
@attribute class_0 {0,1}
@attribute class_1 {0,1}

@data
1038,26,-0.436604,0.183565,-0.082496,-0.107955,-0.116838,-0.078420,-0.099245,1,1
1032,26,-0.273177,0.132402,0.010352,-0.015862,-0.045223,-0.088490,-0.104185,0,1
1008,26,-0.351241,0.258010,-0.092125,-0.036498,0.020481,-0.036682,-0.146245,1,1
1027,26,-0.384521,0.229593,-0.105652,-0.141073,-0.072186,-0.072386,-0.118492,1,1
1021,26,-0.401966,0.162473,-0.077935,-0.059399,-0.096049,-0.230399,-0.142395,1,1
1036,26,-0.370107,0.126129,-0.057277,-0.031690,0.044326,-0.124385,-0.088867,1,1
1015,26,-0.347862,0.123692,-0.157245,-0.055595,-0.040324,-0.050039,-0.152735,1,1
1007,26,-0.449641,0.254096,-0.066005,-0.128986,-0.200762,-0.109961,-0.164908,1,1
1009,26,-0.526194,0.197920,-0.138446,-0.175748,-0.098785,-0.110455,-0.055019,1,0
1013,26,-0.352855,0.267479,-0.154476,-0.025760,-0.032576,-0.107162,-0.022755,1,1
1002,26,-0.351666,0.187491,-0.193253,-0.142944,-0.048072,-0.117675,-0.141483,1,1
1014,26,-0.388861,0.222927,-0.054870,-0.076386,-0.077772,-0.121842,-0.179280,1,1
1004,26,-0.521588,0.218008,0.000453,-0.020514,-0.003728,-0.055635,-0.019586,1,0
1026,26,-0.474784,0.243797,-0.057782,-0.141181,-0.088736,-0.053196,-0.038743,1,1
1037,26,-0.431395,0.133954,-0.227193,-0.146591,0.023298,-0.099945,-0.028688,1,1
1033,26,-0.385442,0.097081,-0.132528,-0.098591,-0.090668,-0.114475,-0.123201,1,1
1005,26,-0.464857,0.166151,-0.088205,-0.116948,-0.191311,-0.047262,-0.182093,1,1
1023,26,-0.401233,0.191108,0.007550,-0.030089,-0.141182,-0.084936,-0.150118,1,1
1006,26,-0.506081,0.221391,-0.207695,-0.051429,-0.194755,-0.095794,-0.162426,1,1
1035,26,-0.438033,0.163971,-0.098158,-0.172836,-0.052148,-0.026007,-0.128490,1,1
1028,26,-0.355546,0.261562,-0.074197,-0.141824,-0.134501,-0.101226,-0.109363,1,1
1040,27,-0.390382,0.191384,-0.119690,-0.089281,-0.069091,-0.033393,-0.019384,1,1
1055,27,-0.428898,0.185334,-0.144283,-0.080452,-0.135986,-0.088536,-0.125611,1,1
1050,27,-0.370101,0.251369,-0.066415,-0.070464,-0.126661,-0.124528,-0.140100,1,1
1067,27,-0.356003,0.111845,-0.055248,-0.135420,-0.023823,-0.165736,-0.046782,1,1
1057,27,-0.456309,0.227990,-0.130824,-0.117839,0.031192,0.040267,-0.055319,1,1
1049,27,-0.332951,0.226759,-0.145784,-0.052662,-0.082344,0.019497,-0.051641,1,1
1060,27,-0.305411,0.176928,-0.009352,-0.167459,-0.044228,-0.064627,-0.093398,1,1
1047,27,-0.345250,0.243163,-0.145906,-0.073773,-0.041390,-0.142602,-0.125892,1,1
1065,27,-0.381398,0.259462,-0.074986,-0.081573,-0.080767,-0.107068,-0.067831,1,1
1071,27,-0.380746,0.148230,-0.016524,-0.127250,-0.052550,-0.040716,-0.143295,1,1
1070,27,-0.408892,0.303946,-0.096880,0.022761,-0.027604,-0.045244,-0.060487,1,1
1056,27,-0.338348,0.165414,-0.006892,0.018738,-0.051673,-0.005571,-0.066685,1,1
1068,27,-0.368413,0.210036,-0.115909,-0.114098,-0.047398,-0.068513,-0.129168,1,1
1073,27,-0.339663,0.235942,-0.125531,-0.185776,-0.012706,-0.059418,-0.093928,1,1
1052,27,-0.467919,0.114207,-0.174087,-0.108061,-0.042924,0.001637,-0.005333,1,1
1048,27,-0.397353,0.182046,-0.077241,-0.073081,-0.106749,-0.042881,-0.062590,1,1
1042,27,-0.499705,0.218537,-0.142482,-0.069127,0.042916,-0.189190,-0.038096,1,0
1061,27,-0.363238,0.175274,-0.174045,-0.019219,-0.073455,-0.063640,-0.153700,1,1
1074,27,-0.344134,0.122907,-0.168699,0.077177,-0.003330,-0.028192,-0.051250,1,1
1044,27,-0.361866,0.110365,-0.083311,-0.139663,-0.063990,-0.164360,-0.085473,1,1
1079,27,-0.309110,0.194447,-0.267923,-0.103676,-0.070926,-0.078158,-0.060641,1,1
1069,27,-0.299876,0.195549,-0.182210,0.002576,0.000714,-0.043748,0.007537,1,1
1072,27,-0.348306,0.154081,-0.072626,-0.124992,0.028858,-0.056024,-0.087759,1,1
1054,27,-0.447953,0.199394,-0.071604,-0.008112,-0.013187,-0.088671,0.007115,1,1
1063,27,-0.385058,0.182961,-0.120774,0.004202,-0.082744,-0.077885,-0.079921,1,1
1078,27,-0.351567,0.172185,-0.070791,-0.015263,-0.022969,-0.131342,-0.097355,1,1
1051,27,-0.308885,0.205318,-0.056113,0.010113,-0.033113,-0.008729,-0.077312,1,1
1062,27,-0.347642,0.158256,-0.072802,-0.006326,-0.074918,-0.041190,0.010486,1,1
1064,27,-0.307096,0.196363,-0.056562,-0.011878,-0.024353,0.003762,-0.071256,1,1
1058,27,-0.360422,0.147678,-0.127603,-0.054962,0.017533,-0.080578,-0.133275,1,1
1043,27,-0.477952,0.199735,-0.165127,-0.134415,-0.062952,-0.027634,-0.147284,1,1
1076,27,-0.401071,0.211086,-0.124966,-0.111142,-0.075844,-0.077602,-0.070779,1,1
1053,27,-0.447526,0.231574,-0.046254,-0.073704,-0.073532,-0.129562,-0.096930,1,1
1077,27,-0.403216,0.168409,-0.087162,-0.078861,-0.019720,-0.192709,-0.102688,1,1
1045,27,-0.387711,0.203209,-0.099177,0.018429,-0.049924,-0.101159,-0.113672,1,1
1075,27,-0.397390,0.159477,-0.203678,-0.099533,-0.064006,-0.064076,-0.130208,1,1
1046,27,-0.421577,0.202917,-0.067341,-0.038196,-0.025811,-0.060669,-0.013549,1,1
1041,27,-0.388982,0.149793,-0.135513,-0.015495,-0.030327,0.005980,-0.088571,1,1
1066,27,-0.343979,0.169988,-0.018289,-0.068426,-0.058178,-0.138431,-0.096686,1,1
1059,27,-0.470738,0.175046,-0.117829,0.023197,-0.100605,-0.034105,-0.063989,1,1
1109,28,-0.355873,0.155338,-0.014706,-0.095385,-0.081905,-0.102497,-0.003357,1,1
1086,28,-0.321312,0.172235,-0.039693,-0.100742,-0.044366,-0.013233,-0.249612,1,1
1107,28,-0.257318,0.165328,-0.060652,-0.072914,-0.079445,-0.012683,-0.044759,1,1
1105,28,-0.368109,0.127241,-0.019561,-0.075630,-0.039749,-0.101699,-0.080999,1,1
1089,28,-0.436350,0.147227,-0.112900,-0.084962,-0.049858,-0.008946,-0.056852,1,1
1114,28,-0.302908,0.103453,-0.137734,-0.036668,-0.008102,-0.044034,-0.135053,1,1
1103,28,-0.305455,0.268165,-0.143946,-0.058985,-0.084625,-0.080087,-0.090939,1,1
1087,28,-0.381169,0.188451,-0.054183,-0.056198,-0.019456,-0.002017,-0.070546,1,1
1102,28,-0.317219,0.087818,-0.030202,-0.081814,-0.005917,0.073128,-0.122571,1,1
1111,28,-0.372545,0.094501,-0.044457,-0.039262,-0.069460,-0.046026,-0.099859,1,1
1115,28,-0.260720,0.198269,-0.088447,0.040287,0.096337,-0.026847,-0.085655,1,1
1092,28,-0.406045,0.216775,-0.113225,-0.101500,-0.034104,-0.109972,-0.142676,1,1
1097,28,-0.375307,0.187611,-0.061184,-0.065827,0.035580,-0.034951,-0.163234,1,1
1082,28,-0.412571,0.263495,0.046946,-0.030564,-0.042023,-0.052221,-0.081093,1,1
1104,28,-0.346234,0.106863,-0.041221,-0.081607,0.025081,-0.048550,-0.083246,1,1
1098,28,-0.391305,0.152392,-0.151319,-0.045010,-0.091478,-0.098512,-0.118487,1,1
1085,28,-0.468565,0.177253,-0.178299,-0.023865,-0.010749,-0.042754,-0.009240,1,0
1090,28,-0.400145,0.210650,-0.167379,-0.103378,0.033855,-0.059007,-0.089591,1,1
1093,28,-0.391684,0.169496,-0.069459,-0.077573,-0.147471,-0.154186,-0.047839,1,1
1081,28,-0.332111,0.157882,-0.042153,-0.077795,0.034562,-0.007572,-0.018672,1,1
1083,28,-0.353675,0.147732,-0.135975,-0.061996,-0.073906,-0.107542,-0.017478,1,1
1119,28,-0.274393,0.199149,-0.111336,-0.148458,-0.013664,-0.080167,-0.165423,1,1
1108,28,-0.310937,0.181813,-0.044836,-0.038754,-0.003833,-0.048675,-0.113242,1,1
1095,28,-0.279486,0.262526,-0.072848,-0.097162,-0.036717,-0.003599,-0.125029,1,1
1096,28,-0.400605,0.256313,-0.085312,-0.003863,-0.033580,-0.060505,-0.095018,1,1
1112,28,-0.273418,0.092692,0.049730,0.053497,0.067767,0.027690,-0.110545,1,1
1091,28,-0.414129,0.177064,-0.113658,-0.108019,-0.104035,-0.025231,-0.035685,1,1
1099,28,-0.396987,0.062353,-0.062196,-0.103667,-0.080955,-0.099893,-0.015493,1,1
1088,28,-0.395780,0.185867,-0.064393,-0.062720,-0.075346,-0.091595,-0.147983,1,1
1117,28,-0.306583,0.158510,-0.023919,-0.016720,0.013426,-0.133782,-0.097098,1,1
1106,28,-0.291912,0.153595,0.009273,-0.018403,-0.034454,-0.047901,-0.110131,1,1
1101,28,-0.283176,0.102486,-0.008434,-0.045609,0.055615,0.095793,-0.058059,1,1
1118,28,-0.239705,0.161597,-0.081074,-0.082713,-0.040581,-0.114799,-0.175304,1,1
1113,28,-0.284033,0.222103,-0.140851,-0.073096,-0.075032,0.020386,-0.113994,1,1
1084,28,-0.337848,0.223245,-0.157615,-0.049282,-0.038970,-0.016304,0.034551,1,1
1080,28,-0.370306,0.208681,-0.078744,-0.104172,0.024335,0.028139,0.057812,1,1
1116,28,-0.223617,0.208077,-0.056971,-0.001099,0.009071,-0.108933,-0.119969,0,1
1100,28,-0.205768,0.101333,-0.035965,-0.035629,-0.008537,-0.066727,-0.076102,0,1
1110,28,-0.271296,0.222714,-0.105744,-0.041055,-0.044902,-0.073151,-0.056162,1,1
1094,28,-0.435713,0.163845,-0.092747,-0.099219,0.013019,-0.108662,-0.135257,1,1
1121,29,-0.404770,0.196392,-0.032041,-0.068433,0.010357,0.044258,-0.162418,1,1
1158,29,-0.254128,0.076465,-0.088293,-0.077419,0.073992,-0.041363,-0.105566,0,1
1151,29,-0.299394,0.174584,-0.049228,-0.022871,0.050848,-0.057232,-0.077365,1,1
1134,29,-0.385946,0.168719,-0.035348,-0.000382,-0.103153,-0.066588,-0.079476,1,1
1153,29,-0.341212,0.189561,-0.146493,-0.048044,0.022595,-0.021159,0.026200,1,1
1139,29,-0.286323,0.187957,-0.074949,-0.047675,-0.028907,-0.024456,-0.010343,1,1
1133,29,-0.370857,0.260778,-0.028010,-0.021771,-0.122035,-0.076369,-0.154991,1,1
1132,29,-0.335989,0.244227,-0.058804,-0.070037,-0.025473,0.016191,-0.063925,1,1
1141,29,-0.367814,0.182748,-0.004790,0.030670,-0.061460,-0.128844,-0.071569,1,1
1152,29,-0.251728,0.204303,-0.038939,0.004788,0.034854,0.021023,-0.079487,1,1
1120,29,-0.267369,0.253830,-0.102090,-0.076297,-0.087008,-0.072465,0.004630,1,1
1146,29,-0.279514,0.218194,-0.092867,-0.035692,-0.051880,-0.029954,-0.114374,1,1
1140,29,-0.348815,0.179385,-0.113155,-0.070110,-0.019758,0.023673,-0.039830,1,1
1148,29,-0.334310,0.237356,-0.018340,0.019982,-0.064611,0.042315,0.033690,1,1
1130,29,-0.370455,0.167839,-0.042346,-0.070026,0.037210,-0.005877,-0.043402,1,1
1142,29,-0.350405,0.177542,0.063837,-0.011749,-0.019758,-0.029755,-0.094613,1,1
1156,29,-0.212177,0.073128,-0.038204,-0.062680,0.031200,-0.019142,-0.041538,0,1
1122,29,-0.383401,0.176679,-0.093878,-0.010159,-0.051626,-0.000329,0.031266,1,1
1157,29,-0.273973,0.105513,-0.041873,-0.072063,-0.035028,-0.016557,-0.063339,1,1
1127,29,-0.318087,0.216689,-0.108758,-0.042741,0.021980,-0.064346,-0.110564,1,1
1149,29,-0.265227,0.147155,-0.102157,0.007872,0.069242,0.004754,-0.103607,1,1
1155,29,-0.367659,0.028209,-0.062743,-0.055246,0.009849,-0.021798,0.012447,0,1
1144,29,-0.357568,0.190109,-0.098767,-0.035684,-0.101731,-0.032326,-0.043957,1,1
1137,29,-0.240599,0.237978,-0.062234,-0.078367,-0.070440,-0.041293,-0.084353,1,1
1145,29,-0.338874,0.201120,0.017665,-0.043175,0.007721,-0.025168,-0.024913,1,1
1150,29,-0.300903,0.227582,-0.057637,-0.008072,-0.020888,-0.038273,-0.124039,1,1
1123,29,-0.424831,0.228179,0.002694,-0.010136,-0.094711,-0.054615,-0.086854,1,1
1159,29,-0.343568,0.140705,-0.022989,0.058577,-0.009998,-0.048666,-0.066480,1,1
1125,29,-0.466380,0.139213,-0.115586,0.030164,-0.019784,-0.166453,-0.018087,1,0
1131,29,-0.447269,0.328162,-0.095430,-0.084660,-0.041593,-0.023364,-0.093990,1,0
1143,29,-0.244306,0.147691,-0.037294,-0.046026,-0.063953,0.006109,-0.055049,1,1
1138,29,-0.384379,0.195384,-0.092171,-0.108976,-0.030022,-0.050014,-0.094021,1,1
1124,29,-0.279465,0.223593,-0.160128,0.032816,-0.066916,-0.108719,-0.147931,1,1
1136,29,-0.369564,0.256666,-0.106586,-0.057493,-0.085381,0.042309,-0.050704,1,1
1128,29,-0.419922,0.138829,-0.116170,0.035754,-0.018909,-0.093792,-0.167042,1,1
1147,29,-0.239416,0.329469,-0.016449,-0.117193,-0.059727,0.009365,-0.051713,0,1
1129,29,-0.460102,0.199180,-0.039164,-0.000694,-0.090977,-0.050562,0.003249,1,0
1126,29,-0.328850,0.159983,-0.061305,-0.048239,0.022064,0.009492,-0.151246,1,1
1154,29,-0.231002,0.133809,-0.053582,0.015623,-0.015420,-0.036198,-0.063744,1,1
1135,29,-0.312666,0.137617,-0.057610,-0.086515,-0.013104,-0.054595,-0.092707,1,1
1196,30,-0.213822,0.166752,-0.057811,-0.032906,-0.048138,-0.012287,-0.106870,1,1
1162,30,-0.268419,0.271727,-0.158257,-0.023725,-0.047169,-0.089300,-0.056913,1,1
1173,30,-0.329154,0.134444,-0.038313,-0.038661,-0.087236,0.019456,-0.128326,1,1
1164,30,-0.341219,0.236840,0.003036,-0.042930,-0.050212,0.061630,-0.110156,1,1
1178,30,-0.373223,0.144072,-0.057576,-0.115951,-0.046963,-0.062963,-0.096502,1,1
1194,30,-0.298859,0.309174,-0.071143,0.035629,0.002639,0.084305,-0.044509,1,1
1165,30,-0.318703,0.245445,-0.082578,-0.114856,-0.010999,0.028151,-0.150317,1,1
1189,30,-0.234455,0.178860,-0.070804,0.116584,-0.062437,-0.065190,0.080704,1,1
1197,30,-0.213962,0.100799,-0.034932,-0.021070,0.021687,-0.007308,-0.081188,0,1
1186,30,-0.355231,0.211888,0.019552,-0.026059,0.036881,-0.081464,-0.004410,1,1
1198,30,-0.302792,0.222429,-0.043784,-0.031695,0.049622,-0.000376,-0.142384,1,1
1180,30,-0.349703,0.261820,-0.156488,0.007637,0.076223,-0.086790,-0.134037,1,1
1169,30,-0.295887,0.258394,-0.020671,0.003828,-0.069044,0.010366,-0.091930,1,1
1183,30,-0.223661,0.224289,-0.078512,-0.035268,0.047034,-0.056670,0.027603,1,1
1175,30,-0.307378,0.128288,-0.082539,-0.081335,-0.082147,-0.083534,-0.075450,1,1
1185,30,-0.391273,0.152612,-0.024453,0.029396,0.049382,-0.037346,0.014958,1,1
1188,30,-0.277712,0.141562,0.049200,-0.066398,-0.025648,-0.070835,-0.002241,1,1
1184,30,-0.397144,0.131589,-0.109229,-0.040508,0.025954,-0.019802,-0.000643,1,1
1172,30,-0.503802,0.189101,-0.012559,-0.043403,0.011719,-0.032089,-0.025559,1,0
1193,30,-0.206353,0.119461,-0.044200,0.050626,-0.047898,-0.024703,0.018468,1,1
1190,30,-0.209293,0.214524,-0.039648,-0.053847,0.020378,0.007240,-0.036840,1,1
1195,30,-0.274939,0.207290,0.019467,0.026042,-0.058712,0.053637,-0.048940,1,1
1170,30,-0.264525,0.181000,-0.142657,-0.051316,0.144613,-0.022824,-0.046532,1,1
1174,30,-0.260831,0.234797,-0.013444,-0.081760,-0.020845,-0.053466,-0.141402,1,1
1171,30,-0.377292,0.199253,-0.192969,-0.058768,-0.067313,0.010782,-0.056104,1,1
1160,30,-0.377668,0.189480,-0.103986,-0.043733,0.062071,-0.046671,-0.049347,1,1
1177,30,-0.353982,0.115853,-0.051939,-0.154475,0.001907,-0.085887,-0.122398,1,1
1192,30,-0.170790,0.215850,-0.035732,-0.137371,0.076905,-0.002023,-0.097185,0,1
1199,30,-0.242133,0.116586,-0.083002,-0.055787,0.027775,-0.096091,-0.059737,1,1
1168,30,-0.360398,0.270897,-0.162310,0.022256,-0.071484,-0.011557,-0.088969,1,1
1187,30,-0.274315,0.136436,0.032655,0.018517,-0.063501,0.012680,-0.024604,1,1
1163,30,-0.412318,0.182096,-0.077269,-0.089183,-0.071939,-0.046186,0.066466,1,0
1176,30,-0.356996,0.232061,-0.101259,-0.071769,0.058774,-0.094605,-0.106098,1,1
1167,30,-0.314700,0.088884,-0.094246,-0.074278,0.019239,-0.085893,-0.074400,1,1
1166,30,-0.340235,0.142548,-0.051236,-0.067283,-0.081408,-0.134230,-0.088745,1,1
1179,30,-0.415984,0.212031,-0.042246,-0.122244,0.050041,-0.128431,-0.001975,1,0
1182,30,-0.327879,0.246176,-0.143205,-0.014840,-0.032207,0.019790,-0.121434,1,1
1181,30,-0.293577,0.143050,-0.035569,-0.046031,-0.049961,-0.022093,-0.071622,1,1
1161,30,-0.228023,0.178952,-0.040309,0.005463,0.108884,0.027501,-0.036902,1,1
1191,30,-0.193010,0.179498,0.063297,0.021413,-0.017486,0.039912,-0.054802,1,1
1208,31,-0.261545,0.073842,-0.028448,0.012235,-0.017457,-0.041226,-0.143719,1,1
1223,31,-0.228775,0.156615,-0.051843,0.017427,0.016056,-0.033395,-0.020170,1,1
1203,31,-0.211800,0.223585,-0.140755,0.020008,-0.017736,-0.032125,-0.053468,1,1
1228,31,-0.130549,0.148836,-0.053745,0.050971,0.104578,0.021799,0.024135,0,1
1204,31,-0.302240,0.155831,-0.092877,-0.064502,-0.037957,-0.058043,-0.096283,1,1
1224,31,-0.195747,0.252277,0.077762,-0.002055,0.064038,-0.037647,-0.090891,1,1
1215,31,-0.366087,0.126692,-0.034903,-0.073485,-0.061859,-0.066883,-0.036637,1,1
1206,31,-0.399938,0.152079,-0.048527,0.049103,0.009113,-0.064813,-0.011847,1,0
1238,31,-0.261603,0.209919,-0.048112,-0.060299,-0.013293,-0.161377,-0.121816,1,1
1235,31,-0.242537,0.109689,-0.028068,-0.035275,0.035989,0.004120,-0.012483,1,1
1234,31,-0.244882,0.068302,0.034403,0.018367,-0.106597,-0.024132,-0.024983,1,1
1205,31,-0.357607,0.231518,-0.044336,-0.019429,-0.036167,-0.070807,-0.043065,1,1
1202,31,-0.301114,0.119187,-0.015705,-0.136627,-0.046902,0.007982,-0.026484,1,1
1221,31,-0.187437,0.210441,-0.093561,-0.061495,0.066384,0.019443,-0.049379,1,1
1201,31,-0.280939,0.228828,0.008053,-0.045113,-0.043804,-0.098364,-0.114457,1,1
1216,31,-0.321869,0.241042,-0.050252,-0.038818,-0.095652,-0.102836,0.007549,1,1
1219,31,-0.223468,0.098012,0.036890,-0.061966,-0.007266,-0.047212,-0.060324,1,1
1211,31,-0.269582,0.206479,-0.009824,-0.003892,0.019880,-0.070938,0.037670,1,1
1209,31,-0.328297,0.217106,-0.120938,0.076924,0.055914,-0.015743,-0.090023,1,1
1207,31,-0.200389,0.219966,-0.042628,-0.092980,-0.088078,-0.080948,-0.015087,1,1
1237,31,-0.201086,0.174107,-0.051533,-0.004867,0.006764,-0.023671,0.030193,1,1
1214,31,-0.214041,0.194606,-0.052879,-0.057179,-0.008963,0.007318,-0.094655,1,1
1222,31,-0.136559,0.186648,0.069147,0.178759,-0.024627,-0.009309,-0.028744,0,1
1227,31,-0.212661,0.217178,0.086481,0.008887,0.007119,0.039457,-0.044856,1,1
1218,31,-0.290907,0.228878,-0.107146,-0.051167,0.022597,-0.008165,-0.113181,1,1
1230,31,-0.240048,0.191853,0.028978,-0.004977,0.109156,-0.023194,0.012687,1,1
1239,31,-0.131507,0.183313,0.030892,0.030912,-0.004911,-0.011518,-0.015474,0,1
1213,31,-0.307712,0.169358,-0.030913,-0.032032,-0.044258,-0.018219,-0.108318,1,1
1226,31,-0.253263,0.105519,-0.020643,0.005218,0.018876,-0.034960,0.001400,1,1
1231,31,-0.144917,0.098590,-0.023233,0.041457,0.095969,-0.070368,-0.031884,0,1
1233,31,-0.254295,0.216919,-0.016934,0.022244,0.057895,0.020968,-0.005222,1,1
1236,31,-0.223996,0.225742,-0.011731,0.032991,0.038042,0.057774,-0.032145,1,1
1212,31,-0.277243,0.181673,-0.188563,0.001070,-0.122242,-0.058984,-0.108842,1,1
1220,31,-0.218246,0.114787,-0.004044,-0.008560,0.018374,0.023456,-0.029503,1,1
1229,31,-0.186432,0.159763,-0.067990,0.042713,0.019419,0.062553,-0.045668,1,1
1232,31,-0.206023,0.143724,0.022846,-0.005494,0.045954,-0.040398,-0.081166,1,1
1225,31,-0.176370,0.236689,0.047382,0.041168,0.047435,-0.021076,-0.017739,1,1
1217,31,-0.322638,0.199590,-0.041041,0.045119,0.037943,-0.017720,-0.082794,1,1
1210,31,-0.304224,0.202085,-0.054232,0.027705,0.001014,-0.025640,-0.113423,1,1
1200,31,-0.230763,0.228947,-0.061875,-0.076039,-0.006992,-0.016236,0.003587,1,1
1268,32,-0.278966,0.091010,-0.040945,0.074641,0.010405,-0.020905,0.041783,1,1
1247,32,-0.238125,0.156440,-0.001396,0.044166,0.030548,-0.104906,-0.104111,1,1
1251,32,-0.304138,0.255222,0.004082,-0.043096,-0.023042,0.007750,-0.045465,1,1
1246,32,-0.231121,0.201908,0.002165,-0.003023,-0.001903,0.003799,-0.008312,1,1
1278,32,-0.195950,0.129627,-0.071617,0.049322,0.065215,0.110483,-0.009180,1,1
1259,32,-0.334032,0.225773,0.005314,0.029297,-0.037165,-0.055085,-0.058239,1,1
1248,32,-0.242909,0.168955,-0.088707,0.016451,-0.022788,-0.005390,-0.064500,1,1
1263,32,-0.217972,0.227898,0.056220,0.014545,0.087755,-0.058095,-0.183413,1,1
1279,32,-0.233126,0.171538,-0.040685,0.072101,-0.008354,0.017294,-0.076409,1,1
1267,32,-0.135272,0.196103,-0.125397,0.085581,0.066795,0.041017,-0.053078,0,1
1264,32,-0.204884,0.157086,-0.038983,-0.058547,-0.063859,0.099575,-0.027805,1,1
1258,32,-0.262841,0.147641,-0.113515,0.070130,0.008931,-0.045998,0.010528,1,1
1274,32,-0.206070,0.187472,-0.010283,-0.043010,0.081307,-0.009587,-0.110099,1,1
1257,32,-0.299695,0.149080,0.017602,-0.004918,0.003581,-0.087111,-0.032696,1,1
1256,32,-0.262851,0.152230,-0.077550,-0.018537,-0.103545,-0.011851,0.024329,1,1
1266,32,-0.241472,0.178181,-0.044987,-0.022106,-0.051387,-0.074754,-0.046680,1,1
1277,32,-0.211185,0.206761,-0.093539,-0.065710,-0.069252,-0.069013,-0.049345,1,1
1242,32,-0.376198,0.236973,-0.148446,0.033706,0.023617,0.012592,-0.079094,1,0
1262,32,-0.241005,0.208481,0.078964,-0.047356,0.015900,-0.018713,-0.079284,1,1
1250,32,-0.249961,0.139014,0.006225,0.045395,-0.054198,0.101223,-0.082882,1,1
1243,32,-0.305709,0.231938,-0.091372,0.011576,-0.019995,-0.158097,0.056727,1,1
1276,32,-0.230054,0.147585,-0.008221,-0.003019,-0.045311,0.023088,-0.016761,1,1
1240,32,-0.203421,0.210142,-0.100962,0.031918,-0.018129,-0.037023,-0.150805,1,1
1275,32,-0.248588,0.187759,0.090095,-0.003701,-0.014717,0.056395,-0.107333,1,1
1241,32,-0.347935,0.134787,-0.080758,-0.143516,0.031453,-0.038416,-0.019948,1,1
1249,32,-0.344586,0.177902,-0.053583,-0.065669,-0.020432,0.011550,-0.035866,1,1
1269,32,-0.153413,0.060819,0.025123,-0.072329,0.055643,-0.019214,-0.024780,0,1
1255,32,-0.188840,0.298214,0.032971,-0.002281,0.005152,0.059839,-0.096966,1,1
1273,32,-0.089999,0.244482,-0.009738,-0.023495,0.043126,-0.007928,-0.093676,0,1
1245,32,-0.249670,0.264546,-0.043044,-0.082244,-0.004266,-0.053325,-0.072859,1,1
1261,32,-0.296922,0.204199,0.037795,0.053712,-0.032124,-0.004754,-0.031586,1,1
1272,32,-0.231448,0.108083,0.028876,0.013079,-0.018971,-0.023330,-0.039778,1,1
1244,32,-0.370324,0.098358,-0.012256,0.032219,0.035740,0.010751,-0.087532,1,0
1270,32,-0.221940,0.150797,0.000990,-0.048501,0.085264,0.084194,-0.024074,1,1
1265,32,-0.205857,0.168610,-0.028000,-0.014045,0.056702,0.087280,-0.005843,1,1
1254,32,-0.356648,0.192567,-0.141555,0.057132,-0.002039,-0.104500,0.029084,1,1
1260,32,-0.213355,0.202966,-0.081500,0.069426,0.049560,-0.040425,0.017407,1,1
1271,32,-0.323174,0.127489,-0.115389,-0.055464,0.040982,-0.028078,0.029940,1,1
1253,32,-0.303631,0.213807,-0.064378,-0.008968,0.016992,0.033415,-0.062601,1,1
1252,32,-0.340033,0.175535,-0.045405,0.026452,-0.004363,-0.031531,-0.091466,1,1
1306,33,-0.141123,0.093113,-0.020152,0.027755,0.062255,0.017579,-0.045162,0,1
1290,33,-0.215772,0.159383,-0.104037,0.098339,-0.025634,0.008319,-0.038547,1,1
1286,33,-0.241867,0.236085,-0.011106,0.011164,-0.026506,0.091304,-0.052883,1,1
1293,33,-0.273680,0.214014,0.023645,0.015001,-0.002822,-0.035380,-0.070476,1,1
1314,33,-0.143572,0.154474,-0.097367,0.140331,0.051233,-0.041212,0.002194,1,1
1294,33,-0.237730,0.127197,0.007429,0.008241,-0.070520,0.030559,-0.014626,1,1
1289,33,-0.217750,0.130077,-0.000202,0.109406,0.032907,-0.150448,-0.045757,1,1
1319,33,-0.182693,0.157335,-0.067675,0.025935,0.124271,0.000851,0.102520,1,1
1292,33,-0.157350,0.199073,0.074492,0.025129,0.065734,-0.043387,-0.000480,1,1
1291,33,-0.255894,0.254683,-0.096602,0.087984,0.031187,-0.059998,0.002552,1,1
1285,33,-0.288193,0.279625,0.004355,-0.009207,-0.014857,-0.006366,-0.110919,1,1
1317,33,-0.226768,0.122664,-0.056278,-0.008703,0.030367,0.042997,-0.054503,1,1
1283,33,-0.237107,0.299537,-0.167717,0.020568,-0.110590,0.064450,-0.054276,1,1
1301,33,-0.276918,0.163093,0.028699,0.040446,0.145025,0.014067,-0.169802,1,1
1296,33,-0.231486,0.221648,-0.038677,-0.137035,-0.010497,-0.038142,-0.023020,1,1
1280,33,-0.182675,0.212921,-0.084193,0.006448,0.036583,-0.033804,-0.093389,1,1
1305,33,-0.166493,0.199933,0.035437,0.005342,-0.024240,0.045092,0.050594,1,1
1310,33,-0.198799,0.140545,-0.011370,0.072937,0.094268,-0.002102,-0.092137,1,1
1318,33,-0.198167,0.156172,0.046065,0.036827,0.015624,-0.088489,-0.019102,1,1
1284,33,-0.288380,0.328449,-0.098857,0.011551,0.038958,-0.049730,-0.107182,1,0
1295,33,-0.314088,0.198853,-0.015928,-0.157542,0.041649,-0.054790,-0.002550,1,1
1309,33,-0.217134,0.083162,-0.040926,-0.010811,-0.020936,-0.030300,-0.050034,1,1
